tmdb_id,title,release_date,release_year,release_month,genres,primary_genre,cast_names,cast_ids,budget,revenue,runtime,popularity,vote_average,vote_count,budget_log,revenue_log,budget_norm,revenue_norm
11665,Get Smart,2008-06-19,2008,6,Action|Comedy|Thriller,Action,Steve Carell|Anne Hathaway|Dwayne Johnson|Alan Arkin|Terence Stamp,4495|1813|18918|1903|28641,80000000.0,230685453.0,110,4.3888,6.207,3839,8.068075161936719,8.528005383902915,0.14586372160866848,0.07890015119487118
11678,Vertical Limit,2000-12-08,2000,12,Adventure|Action|Thriller,Adventure,Chris O'Donnell|Robin Tunney|Bill Paxton|Scott Glenn|Izabella Scorupco,5577|17346|2053|349|10695,75000000.0,215663859.0,124,2.7169,6.0,1122,8.137057322278109,8.595773430362858,0.13544488435090643,0.07376228180726438
11679,xXx: State of the Union,2005-04-27,2005,4,Action|Adventure|Crime|Thriller,Action,Ice Cube|Samuel L. Jackson|Willem Dafoe|Scott Speedman|Peter Strauss,9778|2231|5293|100|21368,60000000.0,71410636.0,101,6.3534,5.089,2008,7.985478213573039,8.061089861498008,0.10418837257762034,0.02442302936073191
11683,Land of the Dead,2005-06-18,2005,6,Horror|Science Fiction|Thriller,Horror,Simon Baker|John Leguizamo|Dennis Hopper|Asia Argento|Robert Joy,1284159|5723|2778|18514|19976,15000000.0,47074133.0,93,2.9644,6.2,1726,7.383418217754459,7.880109293012431,0.010418837257762034,0.016099160817546605
11688,The Emperor's New Groove,2000-12-15,2000,12,Adventure|Animation|Comedy|Family|Fantasy,Adventure,David Spade|John Goodman|Eartha Kitt|Patrick Warburton|Wendie Malick,60950|1230|70243|9657|61980,100000000.0,169327687.0,78,10.4663,7.6,7234,8.261996057302621,8.49072403467711,0.18753907063971662,0.05791381727961948
11692,The Adventures of Pluto Nash,2002-08-16,2002,8,Action|Comedy|Science Fiction,Action,Eddie Murphy|Randy Quaid|Rosario Dawson|Joe Pantoliano|Jay Mohr,776|1811|5916|532|12217,100000000.0,7103973.0,95,1.6596,4.4,526,8.242998042117687,7.094499358612408,0.18753907063971662,0.0024280776101489113
11699,Bad Lieutenant: Port of Call New Orleans,2009-09-11,2009,9,Drama|Crime,Drama,Nicolas Cage|Eva Mendes|Val Kilmer|Xzibit|Fairuza Balk,2963|8170|5576|336|826,25000000.0,10589102.0,122,2.2946,6.188,1253,7.5645419116546355,7.1914610472781595,0.0312565117732861,0.0036201040755799905
339397,Café Society,2016-05-11,2016,5,Comedy|Drama|Romance,Comedy,Jesse Eisenberg|Kristen Stewart|Steve Carell|Blake Lively|Parker Posey,44735|37917|4495|59175|7489,30000000.0,43763247.0,97,4.3685,6.441,2804,7.5949392183057425,7.758927500994071,0.04167534903104814,0.014966731075053499
339403,Baby Driver,2017-06-28,2017,6,Action|Crime,Action,Ansel Elgort|Kevin Spacey|Lily James|Jon Hamm|Jamie Foxx,1159982|1979|1016168|65717|134,34000000.0,226945087.0,113,8.924,7.442,16719,7.6401648133276945,8.464606679369137,0.050010418837257764,0.07762082544756066
175574,Free Birds,2013-10-30,2013,10,Animation|Comedy|Family,Animation,Owen Wilson|Woody Harrelson|Amy Poehler|George Takei|Colm Meaney,887|57755|56322|1752|17782,55000000.0,110000000.0,91,2.9636,5.9,844,7.871035975697359,8.172065968439085,0.09376953531985831,0.03762183582446778
273895,Selma,2014-12-25,2014,12,History|Drama,History,David Oyelowo|Carmen Ejogo|Tom Wilkinson|Giovanni Ribisi|Tim Roth,35013|37158|207|1771|3129,20000000.0,66787908.0,128,3.106,7.4,2308,7.424860950006494,7.948528786648603,0.02083767451552407,0.02284190736539421
11774,Lemony Snicket's A Series of Unfortunate Events,2004-12-16,2004,12,Adventure|Comedy|Family,Adventure,Emily Browning|Liam Aiken|Kara Hoffman|Shelby Hoffman|Jim Carrey,70456|19977|146449|146450|206,140000000.0,209073645.0,108,4.9154,6.818,5253,8.367925282360346,8.542096538641573,0.2708897687018129,0.07150821617558922
11775,Intolerable Cruelty,2003-10-10,2003,10,Comedy|Romance|Crime,Comedy,George Clooney|Catherine Zeta-Jones|Geoffrey Rush|Cedric the Entertainer|Edward Herrmann,1461|1922|118|5726|52995,60000000.0,119940815.0,100,2.4414,5.958,1647,8.011362634511269,8.312178378681436,0.10418837257762034,0.04102191500889804
44564,The Dilemma,2011-01-13,2011,1,Comedy|Drama,Comedy,Vince Vaughn|Kevin James|Winona Ryder|Jennifer Connelly|Queen Latifah,4937|32895|1920|6161|15758,70000000.0,67112664.0,111,2.1142,5.33,909,7.991137789718642,7.972844226770394,0.1250260470931444,0.02295298438630435
11802,Space Chimps,2008-06-25,2008,6,Animation|Family|Adventure|Comedy|Science Fiction,Animation,Andy Samberg|Cheryl Hines|Jeff Daniels|Patrick Warburton|Kristin Chenoweth,62861|57854|8447|9657|52775,37000000.0,64762724.0,81,1.9223,4.9,481,7.733186901319767,7.97631028074718,0.056261721191914985,0.022149229153090567
11812,The Sweetest Thing,2002-04-12,2002,4,Romance|Comedy,Romance,Cameron Diaz|Christina Applegate|Selma Blair|Thomas Jane|Jason Bateman,6941|18979|11826|11155|23532,43000000.0,68696770.0,84,5.9345,5.6,1169,7.876466495388519,8.079934361417754,0.06876432590122943,0.023494799703914732
11817,Bulletproof Monk,2003-03-28,2003,3,Action|Comedy|Fantasy,Action,Chow Yun-Fat|Seann William Scott|Jaime King|Karel Roden|Victoria Smurfit,1619|57599|5915|10841|3315,52000000.0,37713879.0,104,2.1669,5.505,988,7.949214726135196,7.809712586317311,0.08751823296520109,0.012897652210216107
11820,Mona Lisa Smile,2003-12-19,2003,12,Drama|History|Romance,Drama,Julia Roberts|Kirsten Dunst|Julia Stiles|Maggie Gyllenhaal|Ginnifer Goodwin,1204|205|12041|1579|417,72300000.0,141337989.0,117,3.1123,6.915,1885,8.092349680193294,8.383470289633928,0.12981871223171496,0.04834043828118833
11823,Wimbledon,2004-09-13,2004,9,Comedy|Romance,Comedy,Kirsten Dunst|Paul Bettany|Sam Neill|Jon Favreau|Bernard Hill,205|6162|4783|15277|1369,31000000.0,41512007.0,98,3.375,6.222,1062,7.713158941477146,7.839970977731987,0.043759116482600544,0.014196734423555932
11835,Death Sentence,2007-08-31,2007,8,Action|Crime|Drama|Thriller,Action,Kevin Bacon|Garrett Hedlund|Kelly Preston|Jordan Garrett|John Goodman,4724|9828|11164|70643|1230,20000000.0,16974459.0,105,2.4253,6.793,1232,7.482459892576803,7.411225851262287,0.02083767451552407,0.00580410200943713
11836,The SpongeBob SquarePants Movie,2004-11-19,2004,11,Family|Comedy|Adventure|Animation|Fantasy,Family,Tom Kenny|Clancy Brown|Rodger Bumpass|Bill Fagerbakke|Mr. Lawrence,78798|6574|70615|34398|188229,30000000.0,141067890.0,87,6.0972,7.075,3159,7.698918502642759,8.371225417903624,0.04167534903104814,0.04824805571621398
44603,Hereafter,2010-10-22,2010,10,Drama|Fantasy,Drama,Matt Damon|Cécile de France|Bryce Dallas Howard|Thierry Neuvic|Cyndi Mayo-Akeo,1892|17522|18997|83813|142359,50000000.0,107000000.0,129,2.7709,6.134,1797,7.858343544477164,8.188757318332529,0.08335069806209627,0.03659573911576826
11849,Dungeons & Dragons,2000-12-08,2000,12,Drama|Adventure|Fantasy,Drama,Justin Whalin|Jeremy Irons|Thora Birch|Bruce Payne|Zoe McLellan,68494|16940|2155|27422|175660,35000000.0,15185241.0,107,2.5511,4.351,678,7.806064103689195,7.443417740871879,0.05209418628881017,0.005192131775788486
11852,The Hot Chick,2002-12-13,2002,12,Comedy|Fantasy,Comedy,Rob Schneider|Anna Faris|Matthew Lawrence|Eric Christian Olsen|Robert Davi,60949|1772|11716|29020|2055,34000000.0,54639553.0,104,4.7847,6.358,2147,7.774476957699995,7.98050518055461,0.050010418837257764,0.01868677833818977
798286,Beau Is Afraid,2023-04-14,2023,4,Comedy|Adventure|Fantasy,Comedy,Joaquin Phoenix|Patti LuPone|Amy Ryan|Nathan Lane|Kylie Rogers,73421|5699|39388|78729|1164259,35000000.0,12337378.0,179,6.2108,6.705,1294,7.5582247946605925,7.1053796383704375,0.05209418628881017,0.004218070825412776
11857,Orange County,2002-01-11,2002,1,Comedy|Drama,Comedy,Colin Hanks|Jack Black|Schuyler Fisk|Catherine O'Hara|John Lithgow,3492|70851|70852|11514|12074,18000000.0,43300000.0,82,1.8958,5.995,495,7.498270541705635,7.8794859382417775,0.016670139612419255,0.014808285667715191
241239,A Most Violent Year,2014-12-31,2014,12,Crime|Drama|Thriller,Crime,Oscar Isaac|Jessica Chastain|David Oyelowo|Alessandro Nivola|Elyes Gabel,25072|83002|35013|4941|78050,20000000.0,12007070.0,125,2.8485,6.605,1523,7.424860950006494,7.203267984580354,0.02083767451552407,0.0041050948415270695
11866,Flight of the Phoenix,2004-12-17,2004,12,Action|Adventure|Drama,Action,Dennis Quaid|Tyrese Gibson|Giovanni Ribisi|Miranda Otto|Tony Curran,6065|8169|1771|502|2220,45000000.0,21009180.0,113,3.5961,6.0,932,7.8750097588028005,7.5442063513217645,0.07293186080433424,0.007184106655644071
11870,Big Fat Liar,2002-02-08,2002,2,Family|Comedy|Adventure,Family,Frankie Muniz|Paul Giamatti|Amanda Bynes|Amanda Detmer|Sandra Oh,51391|13242|29220|19275|25540,15000000.0,52970014.0,88,2.0399,5.9,872,7.419089301173369,7.967028131085087,0.010418837257762034,0.018115742180541277
